defense_system_protein_id,defense_system_cluster_id,cluster_id,protein_id,evalue,cluFlag
A0A1Z2SIF7,A0A101WRB2,A0A380FBZ1,Q69YV6,8.715E-06,1
A0A1Z2SIF7,A0A101WRB2,A0A397HJG2,A0A0A0MRP6,1.416E-13,1
A0A1Z2SIF7,A0A101WRB2,A0A397HJG2,B4DZC0,1.416E-13,1
A0A1Z2SIF7,A0A101WRB2,A0A397HJG2,B7ZAX9,1.416E-13,1
A0A1Z2SIF7,A0A101WRB2,A0A397HJG2,B7ZLQ5,1.416E-13,1
A0A1Z2SIF7,A0A101WRB2,A0A397HJG2,D7EZH4,1.416E-13,1
A0A1Z2SIF7,A0A101WRB2,A0A397HJG2,O60264,1.416E-13,1
A0A1Z2SIF7,A0A101WRB2,A0A397HJG2,P28370,1.416E-13,1
A0A1Z2SIF7,A0A101WRB2,A0A397HJG2,Q86UA8,1.416E-13,1
A0A1Z2SIF7,A0A101WRB2,A0A3M1R9I1,F8VRX4,2.504E-03,1
A0A1Z2SIF7,A0A101WRB2,A0A3M1R9I1,J3KS25,2.504E-03,1
A0A1Z2SIF7,A0A101WRB2,A0A3M1R9I1,J3QLN6,2.504E-03,1
A0A1Z2SIF7,A0A101WRB2,A0A3M2G291,A0A126LB10,9.081E-01,2
A0A1Z2SIF7,A0A101WRB2,A0A422PF95,A0A024R8W0,2.707E-07,1
A0A1Z2SIF7,A0A101WRB2,A0A422PF95,A0A0U4B4U6,2.707E-07,1
A0A1Z2SIF7,A0A101WRB2,A0A422PF95,A8K088,2.707E-07,1
A0A1Z2SIF7,A0A101WRB2,A0A422PF95,A8K7F6,2.707E-07,1
A0A1Z2SIF7,A0A101WRB2,A0A422PF95,B2R858,2.707E-07,1
A0A1Z2SIF7,A0A101WRB2,A0A422PF95,B4DHI6,2.707E-07,1
A0A1Z2SIF7,A0A101WRB2,A0A422PF95,B4DS24,2.707E-07,1
A0A1Z2SIF7,A0A101WRB2,A0A422PF95,F6QDS0,2.707E-07,1
A0A1Z2SIF7,A0A101WRB2,A0A422PF95,H3BQK0,2.707E-07,1
A0A1Z2SIF7,A0A101WRB2,A0A422PF95,I3L0H8,2.707E-07,1
A0A1Z2SIF7,A0A101WRB2,A0A422PF95,I3L3H2,2.707E-07,1
A0A1Z2SIF7,A0A101WRB2,A0A422PF95,J3QL17,2.707E-07,1
A0A1Z2SIF7,A0A101WRB2,A0A422PF95,P26196,2.707E-07,1
A0A1Z2SIF7,A0A101WRB2,A0A422PF95,P38919,2.707E-07,1
A0A1Z2SIF7,A0A101WRB2,A0A422PF95,P60842,2.707E-07,1
A0A1Z2SIF7,A0A101WRB2,A0A422PF95,Q14240,2.707E-07,1
A0A1Z2SIF7,A0A101WRB2,A0A422PF95,Q2NL95,2.707E-07,1
A0A1Z2SIF7,A0A101WRB2,A0A422PF95,Q53G16,2.707E-07,1
A0A1Z2SIF7,A0A101WRB2,A0A422PF95,Q7Z4W5,2.707E-07,1
A0A1Z2SIF7,A0A101WRB2,A0A422PF95,Q9HBZ9,2.707E-07,1
A0A1Z2SIF7,A0A101WRB2,A0A422PF95,Q9NUU7,2.707E-07,1
A0A1Z2SIF7,A0A101WRB2,A0A422PF95,Q9UMR2,2.707E-07,1
A0A1Z2SIF7,A0A101WRB2,A0A453NBJ6,A0A2R8Y4R6,3.418E-09,1
A0A1Z2SIF7,A0A101WRB2,A0A453PNH0,Q6I7N8,3.570E-11,1
A0A1Z2SIF7,A0A101WRB2,A0A486R853,B3KVX2,6.387E-03,2
A0A1Z2SIF7,A0A101WRB2,A0A4W4FY36,B4DLX7,1.144E-05,2
A0A1Z2SIF7,A0A101WRB2,A0A4W5N4R5,A0A2R8Y7T2,5.941E-09,1
A0A1Z2SIF7,A0A101WRB2,A0A4W5N4R5,A0A2R8YDT5,5.941E-09,1
A0A1Z2SIF7,A0A101WRB2,A0A4W5N4R5,B4DN41,5.941E-09,1
A0A1Z2SIF7,A0A101WRB2,A0A4W5N4R5,B5BUE6,5.941E-09,1
A0A1Z2SIF7,A0A101WRB2,A0A4W5N4R5,J3KTA4,5.941E-09,1
A0A1Z2SIF7,A0A101WRB2,A0A4W5N4R5,P17844,5.941E-09,1
A0A1Z2SIF7,A0A101WRB2,A0A4W5N4R5,Q9H4E3,5.941E-09,2
A0A1Z2SIF7,A0A101WRB2,A0A4Y7SJQ6,B4DR88,7.662E-03,2
A0A1Z2SIF7,A0A101WRB2,A0A523LUS4,A0A024R8S8,3.493E-09,1
A0A1Z2SIF7,A0A101WRB2,A0A523LUS4,B3KM65,3.493E-09,1
A0A1Z2SIF7,A0A101WRB2,A0A523LUS4,B3KQK2,3.493E-09,1
A0A1Z2SIF7,A0A101WRB2,A0A523LUS4,J3KTQ2,3.493E-09,1
A0A1Z2SIF7,A0A101WRB2,A0A5B0Q3W7,B4DLC6,8.838E-09,2
A0A1Z2SIF7,A0A101WRB2,A0A5B0RB57,A0A494C0F0,6.639E-10,2
A0A1Z2SIF7,A0A101WRB2,A0A5N6TKB2,B4DK35,6.488E-29,1
A0A1Z2SIF7,A0A101WRB2,A0A673JB82,Q9NZE6,8.768E-07,1
A0A1Z2SIF7,A0A101WRB2,A0A6A3CZD7,J3KTB5,9.236E-04,1
A0A1Z2SIF7,A0A101WRB2,A0A6A3CZD7,J3QL43,9.236E-04,1
A0A1Z2SIF7,A0A101WRB2,A0A6A4WFL0,H7C5K0,6.437E-13,1
A0A1Z2SIF7,A0A101WRB2,A0A6G3I4W6,A0A087WTM4,2.885E-19,1
A0A1Z2SIF7,A0A101WRB2,A0A6G3I4W6,A0A2R8YCY3,2.885E-19,1
A0A1Z2SIF7,A0A101WRB2,A0A6G3I4W6,A0A2R8YFV8,2.885E-19,3
A0A1Z2SIF7,A0A101WRB2,A0A6G3I4W6,A0A494C0J6,2.885E-19,1
A0A1Z2SIF7,A0A101WRB2,A0A6J0WCR8,B7Z611,8.394E-10,3
A0A1Z2SIF7,A0A101WRB2,A0A6J0WCR8,Q8IYB8,8.394E-10,1
A0A1Z2SIF7,A0A101WRB2,A0A6J3H4K3,A0A0A0MRH8,1.443E-09,1
A0A1Z2SIF7,A0A101WRB2,A0A6P7WFC8,B3KV92,1.522E-05,1
A0A1Z2SIF7,A0A101WRB2,A0A6P7WFC8,B3KWY1,1.522E-05,1
A0A1Z2SIF7,A0A101WRB2,A0A6P8QA92,A0A590UJ12,1.182E-31,2
A0A1Z2SIF7,A0A101WRB2,A0A6P8QA92,A0A590UJA1,1.182E-31,1
A0A1Z2SIF7,A0A101WRB2,A0A6P8QA92,A0A590UJK0,1.182E-31,1
A0A1Z2SIF7,A0A101WRB2,A0A6P8QA92,A0A5F9UKL4,1.182E-31,1
A0A1Z2SIF7,A0A101WRB2,A0A6P8QA92,A0A804HL79,1.182E-31,1
A0A1Z2SIF7,A0A101WRB2,A0A7J8BD46,A0A494C179,8.847E-04,2
A0A1Z2SIF7,A0A101WRB2,A0A7K2WXT5,A0A0D9SEP7,6.431E-24,1
A0A1Z2SIF7,A0A101WRB2,A0A7X7C2C1,Q69YT6,6.287E-04,1
A0A1Z2SIF7,A0A101WRB2,A0A7Y2U7D2,B7Z8C1,1.658E-02,3
A0A1Z2SIF7,A0A101WRB2,A0A803N474,Q9NW36,2.449E-08,2
A0A1Z2SIF7,A0A101WRB2,A0A811SFR3,A0A140TA18,3.027E-02,1
A0A1Z2SIF7,A0A101WRB2,A0A811SFR3,B4DIZ8,3.027E-02,1
A0A1Z2SIF7,A0A101WRB2,A0A811SFR3,F6UJC5,3.027E-02,1
A0A1Z2SIF7,A0A101WRB2,A0A812TUU2,Q9Y2G9,2.382E-08,1
A0A1Z2SIF7,A0A101WRB2,A0A812ZKZ2,A0A1W2PP16,3.128E-11,1
A0A1Z2SIF7,A0A101WRB2,A0A812ZKZ2,O75435,3.128E-11,1
A0A1Z2SIF7,A0A101WRB2,A0A813LL98,Q96NL0,5.523E-07,1
A0A1Z2SIF7,A0A101WRB2,A0A817N800,Q9UHL0,1.282E-08,2
A0A1Z2SIF7,A0A101WRB2,A0A820PGE5,A0A1W1GSL6,3.910E-07,2
A0A1Z2SIF7,A0A101WRB2,A0A820PGE5,A0A1W1GSP5,3.910E-07,1
A0A1Z2SIF7,A0A101WRB2,A0A820PGE5,A0A804HIY2,3.910E-07,1
A0A1Z2SIF7,A0A101WRB2,A0A820PGE5,A0PJA9,3.910E-07,3
A0A1Z2SIF7,A0A101WRB2,A0A820PGE5,C9JG98,3.910E-07,1
A0A1Z2SIF7,A0A101WRB2,A0A821B6T2,Q53TP4,9.115E-04,1
A0A1Z2SIF7,A0A101WRB2,A0A821NB32,A0A2R8Y6N0,2.463E-26,1
A0A1Z2SIF7,A0A101WRB2,A0A821NB32,A0A2R8YDA1,2.463E-26,1
A0A1Z2SIF7,A0A101WRB2,A0A821NB32,A0A2R8YF58,2.463E-26,1
A0A1Z2SIF7,A0A101WRB2,A0A821NB32,B3KNW7,2.463E-26,1
A0A1Z2SIF7,A0A101WRB2,A0A821NB32,B4DSC8,2.463E-26,1
A0A1Z2SIF7,A0A101WRB2,A0A821NB32,B4DSI8,2.463E-26,2
A0A1Z2SIF7,A0A101WRB2,A0A821NB32,B4E0F1,2.463E-26,2
A0A1Z2SIF7,A0A101WRB2,A0A830C4T4,B4DVE4,6.356E-07,1
A0A1Z2SIF7,A0A101WRB2,A0A830C4T4,Q8TEC9,6.356E-07,1
A0A1Z2SIF7,A0A101WRB2,A0A832ZZN1,A0A1W1GSK9,2.124E-14,1
A0A1Z2SIF7,A0A101WRB2,A0A832ZZN1,A0A1W1GST9,2.124E-14,1
A0A1Z2SIF7,A0A101WRB2,A0A832ZZN1,A0A804HKF9,2.124E-14,1
A0A1Z2SIF7,A0A101WRB2,A0A832ZZN1,Q92889,2.124E-14,1
A0A1Z2SIF7,A0A101WRB2,A0A845ESX0,H7C452,8.295E-06,1
A0A1Z2SIF7,A0A101WRB2,A0A845ESX0,Q59FR7,8.295E-06,1
A0A1Z2SIF7,A0A101WRB2,A9VEH2,Q96B07,7.156E-05,1
A0A1Z2SIF7,A0A101WRB2,E4YUU0,B4DZQ7,1.320E-05,1
A0A1Z2SIF7,A0A101WRB2,E4YUU0,J3KT12,1.320E-05,1
A0A1Z2SIF7,A0A101WRB2,E4YUU0,Q59F68,1.320E-05,1
A0A1Z2SIF7,A0A101WRB2,F9Q7M2,H3BMQ5,2.739E-03,1
A0A1Z2SIF7,A0A101WRB2,F9Q7M2,H3BN59,2.739E-03,1
A0A1Z2SIF7,A0A101WRB2,H0EHT0,A0A0D9SF92,5.163E-04,3
A0A1Z2SIF7,A0A101WRB2,K1VKA3,Q2MKA6,1.202E-02,1
A0A1Z2SIF7,A0A101WRB2,K1VKA3,Q86SP6,1.202E-02,1
A0A1Z2SIF7,A0A101WRB2,L8LWH0,B3KPF2,8.219E-01,2
A0A1Z2SIF7,A0A101WRB2,M4CKZ5,B4DLS6,1.620E-07,1
A0A1Z2SIF7,A0A101WRB2,R6H2J8,Q9NQ51,3.998E-02,1
A0A1Z2SIF7,A0A101WRB2,R6H2J8,Q9Y2Q2,3.998E-02,1
A0A1Z2SIF7,A0A101WRB2,S8A7C3,B4DL08,2.631E-04,2
A0A1Z2SIF7,A0A101WRB2,S8A7C3,B4E0S6,2.631E-04,1
A0A1Z2SIF7,A0A101WRB2,S8A7C3,Q9H6R0,2.631E-04,1
A0A1Z4BW01,D9SF39,A0A180GNY2,A0A024RB67,2.646E-01,2
A0A1Z4BW01,D9SF39,A0A1M8ABR5,A8K607,4.894E-01,1
A0A1Z4BW01,D9SF39,A0A1M8ABR5,A8K8M9,4.894E-01,1
A0A1Z4BW01,D9SF39,A0A1M8ABR5,B2RU25,4.894E-01,1
A0A1Z4BW01,D9SF39,A0A1M8ABR5,B4DYS8,4.894E-01,1
A0A1Z4BW01,D9SF39,A0A1M8ABR5,D6W5U7,4.894E-01,1
A0A1Z4BW01,D9SF39,A0A1M8ABR5,E7ESC6,4.894E-01,1
A0A1Z4BW01,D9SF39,A0A1M8ABR5,Q546R4,4.894E-01,1
A0A1Z4BW01,D9SF39,A0A1M8ABR5,Q9H2T7,4.894E-01,2
A0A1Z4BW01,D9SF39,A0A1M8ABR5,Q9UIA9,4.894E-01,1
A0A1Z4BW01,D9SF39,A0A1M8ABR5,Q9UJ98,4.894E-01,1
A0A1Z4BW01,D9SF39,A0A2Y9HNG4,A0A0A0MSD2,5.834E-01,1
A0A1Z4BW01,D9SF39,A0A2Y9HNG4,A0A0C4DFM4,5.834E-01,1
A0A1Z4BW01,D9SF39,A0A2Y9HNG4,Q96LZ7,5.834E-01,2
A0A1Z4BW01,D9SF39,A0A5A9NNW5,B2RTX8,5.583E-01,1
A0A1Z4BW01,D9SF39,A0A5A9NNW5,Q7Z5K2,5.583E-01,2
A0A1Z4BW01,D9SF39,A0A6P3Z2A8,A0A7P0T8V1,7.267E-01,3
A0A1Z4BW01,D9SF39,A0A6P3Z2A8,B3KS06,7.267E-01,1
A0A1Z4BW01,D9SF39,A0A7S3DAL3,Q9UID3,7.934E-01,2
A0A1Z4BW01,D9SF39,A0A7S3TYZ7,A0A384MDT0,3.444E-01,1
A0A1Z4BW01,D9SF39,A0A7S3TYZ7,A8K8U1,3.444E-01,1
A0A1Z4BW01,D9SF39,A0A7S3TYZ7,O75155,3.444E-01,1
A0A1Z4BW01,D9SF39,A0A7S3TYZ7,Q6ZUA9,3.444E-01,1
A0A1Z4BW01,D9SF39,A0A7S3TYZ7,Q86VP6,3.444E-01,1
A0A1Z4BW01,D9SF39,U3JMY2,A0A024R3X5,2.423E-01,1
A0A1Z4BW01,D9SF39,U3JMY2,B3KMB8,2.423E-01,1
A0A1Z4BW01,D9SF39,U3JMY2,Q7L8L6,2.423E-01,1
A0A1Z4BW01,D9SF39,U3JMY2,Q9NYY8,2.423E-01,1
A0A1Z4BW04,A0A6P2MMB1,A0A091NC62,A0A087WVW5,1.962E-02,1
A0A1Z4BW04,A0A6P2MMB1,A0A0C9SP03,B3KUP5,1.125E-08,2
A0A1Z4BW04,A0A6P2MMB1,A0A0C9TXH5,Q9NPP9,7.606E-12,3
A0A1Z4BW04,A0A6P2MMB1,A0A0D0B8K2,Q4W5H1,5.102E-15,3
A0A1Z4BW04,A0A6P2MMB1,A0A0G3C8X9,A0A384MTI6,5.922E-03,1
A0A1Z4BW04,A0A6P2MMB1,A0A0G3C8X9,A0A7P0TAQ1,5.922E-03,2
A0A1Z4BW04,A0A6P2MMB1,A0A0G3C8X9,B4DGR3,5.922E-03,1
A0A1Z4BW04,A0A6P2MMB1,A0A0G3C8X9,B4DH19,5.922E-03,1
A0A1Z4BW04,A0A6P2MMB1,A0A0G3C8X9,B4DSK5,5.922E-03,1
A0A1Z4BW04,A0A6P2MMB1,A0A0G3C8X9,B7Z5J7,5.922E-03,1
A0A1Z4BW04,A0A6P2MMB1,A0A0G3C8X9,I3L0N3,5.922E-03,1
A0A1Z4BW04,A0A6P2MMB1,A0A0G3C8X9,P46459,5.922E-03,1
A0A1Z4BW04,A0A6P2MMB1,A0A0G3C8X9,Q9BVQ7,5.922E-03,2
A0A1Z4BW04,A0A6P2MMB1,A0A132A8G4,A0A087WZ71,8.385E-08,1
A0A1Z4BW04,A0A6P2MMB1,A0A132A8G4,A0A087X2G1,8.385E-08,1
A0A1Z4BW04,A0A6P2MMB1,A0A132A8G4,A0A7I2V2M5,8.385E-08,1
A0A1Z4BW04,A0A6P2MMB1,A0A132A8G4,A0A7I2V430,8.385E-08,1
A0A1Z4BW04,A0A6P2MMB1,A0A132A8G4,A0A7I2V4F0,8.385E-08,1
A0A1Z4BW04,A0A6P2MMB1,A0A132A8G4,A0A7I2YQ77,8.385E-08,1
A0A1Z4BW04,A0A6P2MMB1,A0A132A8G4,A3RJH1,8.385E-08,1
A0A1Z4BW04,A0A6P2MMB1,A0A132A8G4,F1T0B3,8.385E-08,1
A0A1Z4BW04,A0A6P2MMB1,A0A132A8G4,Q92499,8.385E-08,1
A0A1Z4BW04,A0A6P2MMB1,A0A152A4U6,F8WCT9,2.588E-29,1
A0A1Z4BW04,A0A6P2MMB1,A0A165ETK5,Q9H0A0,4.718E-01,1
A0A1Z4BW04,A0A6P2MMB1,A0A183U301,B4DL69,9.366E-06,1
A0A1Z4BW04,A0A6P2MMB1,A0A183U301,Q59FQ9,9.366E-06,1
A0A1Z4BW04,A0A6P2MMB1,A0A183U301,Q68DY7,9.366E-06,2
A0A1Z4BW04,A0A6P2MMB1,A0A1D2AEE3,A0A2R8YDW2,2.820E-19,1
A0A1Z4BW04,A0A6P2MMB1,A0A1F7XTL3,B3KUC1,2.768E-02,1
A0A1Z4BW04,A0A6P2MMB1,A0A1F8SEI5,A0A087WVN5,1.738E-02,1
A0A1Z4BW04,A0A6P2MMB1,A0A1G3P2F3,B4DPN5,4.776E-22,1
A0A1Z4BW04,A0A6P2MMB1,A0A1G3P2F3,Q59HB6,4.776E-22,1
A0A1Z4BW04,A0A6P2MMB1,A0A1G3P2F3,Q8N6J1,4.776E-22,1
A0A1Z4BW04,A0A6P2MMB1,A0A1G3P2F3,Q9UF71,4.776E-22,1
A0A1Z4BW04,A0A6P2MMB1,A0A1L7T927,A0A2R8Y7F3,5.756E-11,1
A0A1Z4BW04,A0A6P2MMB1,A0A1T4R1G6,A0A087WSW7,3.821E-20,1
A0A1Z4BW04,A0A6P2MMB1,A0A1T4R1G6,A0A0B4J1V9,3.821E-20,1
A0A1Z4BW04,A0A6P2MMB1,A0A1T4R1G6,F6XU50,3.821E-20,1
A0A1Z4BW04,A0A6P2MMB1,A0A1T4R1G6,Q9NRZ9,3.821E-20,1
A0A1Z4BW04,A0A6P2MMB1,A0A2D7ICJ8,A0A087X072,3.683E-08,2
A0A1Z4BW04,A0A6P2MMB1,A0A2H8TCN7,A8K3X2,7.233E-01,1
A0A1Z4BW04,A0A6P2MMB1,A0A2H8TCN7,O75569,7.233E-01,1
A0A1Z4BW04,A0A6P2MMB1,A0A2H8TCN7,Q15633,7.233E-01,2
A0A1Z4BW04,A0A6P2MMB1,A0A2N2EVK4,Q5QPE8,7.808E-01,1
A0A1Z4BW04,A0A6P2MMB1,A0A2N3GDG4,B2RBN3,1.226E-07,1
A0A1Z4BW04,A0A6P2MMB1,A0A2N3GDG4,Q6NXG4,1.226E-07,1
A0A1Z4BW04,A0A6P2MMB1,A0A2N3GDG4,Q9H1Z4,1.226E-07,2
A0A1Z4BW04,A0A6P2MMB1,A0A2R5GGT7,A0A0A0MSH9,2.296E-18,1
A0A1Z4BW04,A0A6P2MMB1,A0A2R5GGT7,A0A494C1P7,2.296E-18,1
A0A1Z4BW04,A0A6P2MMB1,A0A2R5GGT7,Q86WJ1,2.296E-18,1
A0A1Z4BW04,A0A6P2MMB1,A0A2R5GGT7,X5D2E5,2.296E-18,1
A0A1Z4BW04,A0A6P2MMB1,A0A2S9XB55,Q53G15,1.196E-02,1
A0A1Z4BW04,A0A6P2MMB1,A0A2V2KXY9,F6T542,4.733E-05,1
A0A1Z4BW04,A0A6P2MMB1,A0A2X0MI13,B7ZBU3,4.105E-04,1
A0A1Z4BW04,A0A6P2MMB1,A0A2X0MI13,Q5T1W1,4.105E-04,1
A0A1Z4BW04,A0A6P2MMB1,A0A2X1YG14,B4DYP6,2.511E-02,1
A0A1Z4BW04,A0A6P2MMB1,A0A2X1YG14,F8WDT8,2.511E-02,1
A0A1Z4BW04,A0A6P2MMB1,A0A352VW23,X6RI15,3.707E-10,1
A0A1Z4BW04,A0A6P2MMB1,A0A380FBZ1,Q69YV6,7.788E-10,1
A0A1Z4BW04,A0A6P2MMB1,A0A3M1R9I1,F8VRX4,4.195E-04,1
A0A1Z4BW04,A0A6P2MMB1,A0A3M1R9I1,J3KS25,4.195E-04,1
A0A1Z4BW04,A0A6P2MMB1,A0A3M1R9I1,J3QLN6,4.195E-04,1
A0A1Z4BW04,A0A6P2MMB1,A0A3M2G291,A0A126LB10,2.129E-02,2
A0A1Z4BW04,A0A6P2MMB1,A0A453NBJ6,A0A2R8Y4R6,1.371E-09,1
A0A1Z4BW04,A0A6P2MMB1,A0A486R853,B3KVX2,4.937E-05,2
A0A1Z4BW04,A0A6P2MMB1,A0A4D8YEM3,B4E047,8.789E-02,1
A0A1Z4BW04,A0A6P2MMB1,A0A4Q9LAP2,A0A804HK53,2.253E-03,1
A0A1Z4BW04,A0A6P2MMB1,A0A4Q9LAP2,A8MPP1,2.253E-03,1
A0A1Z4BW04,A0A6P2MMB1,A0A4Q9LAP2,A8MX75,2.253E-03,1
A0A1Z4BW04,A0A6P2MMB1,A0A4Q9LAP2,D6RA96,2.253E-03,2
A0A1Z4BW04,A0A6P2MMB1,A0A4Q9LAP2,P18074,2.253E-03,1
A0A1Z4BW04,A0A6P2MMB1,A0A4Q9LAP2,Q2NKM7,2.253E-03,1
A0A1Z4BW04,A0A6P2MMB1,A0A4Q9LAP2,Q92771,2.253E-03,1
A0A1Z4BW04,A0A6P2MMB1,A0A4Y7L823,A0A2R8Y5L2,2.278E-05,1
A0A1Z4BW04,A0A6P2MMB1,A0A4Y7L823,A0A2R8YES7,2.278E-05,3
A0A1Z4BW04,A0A6P2MMB1,A0A4Y7SJQ6,B4DR88,1.648E-02,2
A0A1Z4BW04,A0A6P2MMB1,A0A552ABN7,A0A494C0B8,1.175E-05,1
A0A1Z4BW04,A0A6P2MMB1,A0A552ABN7,A0A494C111,1.175E-05,1
A0A1Z4BW04,A0A6P2MMB1,A0A552ABN7,A0A494C1H0,1.175E-05,1
A0A1Z4BW04,A0A6P2MMB1,A0A552ABN7,A0A494C1I3,1.175E-05,1
A0A1Z4BW04,A0A6P2MMB1,A0A5B0RB57,A0A494C0F0,1.616E-12,2
A0A1Z4BW04,A0A6P2MMB1,A0A5J5F313,Q59EG6,3.044E-02,1
A0A1Z4BW04,A0A6P2MMB1,A0A5N6TKB2,B4DK35,3.863E-28,1
A0A1Z4BW04,A0A6P2MMB1,A0A653C754,A0A140VK05,8.500E-01,1
A0A1Z4BW04,A0A6P2MMB1,A0A653C754,B4DN86,8.500E-01,1
A0A1Z4BW04,A0A6P2MMB1,A0A653C754,Q92667,8.500E-01,1
A0A1Z4BW04,A0A6P2MMB1,A0A673JB82,Q9NZE6,6.502E-09,1
A0A1Z4BW04,A0A6P2MMB1,A0A6A3CZD7,J3KTB5,7.937E-03,1
A0A1Z4BW04,A0A6P2MMB1,A0A6A3CZD7,J3QL43,7.937E-03,1
A0A1Z4BW04,A0A6P2MMB1,A0A6A4WFL0,H7C5K0,8.532E-15,1
A0A1Z4BW04,A0A6P2MMB1,A0A6D1SV88,A0A6Q8PGU6,2.228E-05,1
A0A1Z4BW04,A0A6P2MMB1,A0A6D1SV88,Q8NB90,2.228E-05,1
A0A1Z4BW04,A0A6P2MMB1,A0A6G3I4W6,A0A087WTM4,9.970E-19,1
A0A1Z4BW04,A0A6P2MMB1,A0A6G3I4W6,A0A2R8YCY3,9.970E-19,1
A0A1Z4BW04,A0A6P2MMB1,A0A6G3I4W6,A0A2R8YFV8,9.970E-19,3
A0A1Z4BW04,A0A6P2MMB1,A0A6G3I4W6,A0A494C0J6,9.970E-19,1
A0A1Z4BW04,A0A6P2MMB1,A0A6J0WCR8,B7Z611,2.619E-10,3
A0A1Z4BW04,A0A6P2MMB1,A0A6J0WCR8,Q8IYB8,2.619E-10,1
A0A1Z4BW04,A0A6P2MMB1,A0A6J3H4K3,A0A0A0MRH8,2.084E-08,1
A0A1Z4BW04,A0A6P2MMB1,A0A6P7WFC8,B3KV92,4.577E-04,1
A0A1Z4BW04,A0A6P2MMB1,A0A6P7WFC8,B3KWY1,4.577E-04,1
A0A1Z4BW04,A0A6P2MMB1,A0A6P8QA92,A0A590UJ12,1.317E-31,2
A0A1Z4BW04,A0A6P2MMB1,A0A6P8QA92,A0A590UJA1,1.317E-31,1
A0A1Z4BW04,A0A6P2MMB1,A0A6P8QA92,A0A590UJK0,1.317E-31,1
A0A1Z4BW04,A0A6P2MMB1,A0A6P8QA92,A0A5F9UKL4,1.317E-31,1
A0A1Z4BW04,A0A6P2MMB1,A0A6P8QA92,A0A804HL79,1.317E-31,1
A0A1Z4BW04,A0A6P2MMB1,A0A6V7TLC2,Q9NUL7,1.400E-09,2
A0A1Z4BW04,A0A6P2MMB1,A0A7J7ITY8,B3KQ43,2.369E-05,1
A0A1Z4BW04,A0A6P2MMB1,A0A7J8BD46,A0A494C179,6.242E-04,2
A0A1Z4BW04,A0A6P2MMB1,A0A7K2WXT5,A0A0D9SEP7,7.845E-26,1
A0A1Z4BW04,A0A6P2MMB1,A0A7R8CU34,O60306,4.647E-02,1
A0A1Z4BW04,A0A6P2MMB1,A0A7R9F917,A0A141PNN4,9.990E-01,1
A0A1Z4BW04,A0A6P2MMB1,A0A7Y2U7D2,B7Z8C1,5.295E-02,3
A0A1Z4BW04,A0A6P2MMB1,A0A803N474,Q9NW36,4.668E-08,2
A0A1Z4BW04,A0A6P2MMB1,A0A812TUU2,Q9Y2G9,5.383E-10,1
A0A1Z4BW04,A0A6P2MMB1,A0A812ZKZ2,A0A1W2PP16,8.879E-13,1
A0A1Z4BW04,A0A6P2MMB1,A0A812ZKZ2,O75435,8.879E-13,1
A0A1Z4BW04,A0A6P2MMB1,A0A813D2E4,Q8N635,4.702E-01,1
A0A1Z4BW04,A0A6P2MMB1,A0A820PGE5,A0A1W1GSL6,6.170E-07,2
A0A1Z4BW04,A0A6P2MMB1,A0A820PGE5,A0A1W1GSP5,6.170E-07,1
A0A1Z4BW04,A0A6P2MMB1,A0A820PGE5,A0A804HIY2,6.170E-07,1
A0A1Z4BW04,A0A6P2MMB1,A0A820PGE5,A0PJA9,6.170E-07,3
A0A1Z4BW04,A0A6P2MMB1,A0A820PGE5,C9JG98,6.170E-07,1
A0A1Z4BW04,A0A6P2MMB1,A0A821B6T2,Q53TP4,3.266E-04,1
A0A1Z4BW04,A0A6P2MMB1,A0A821NB32,A0A2R8Y6N0,2.463E-26,1
A0A1Z4BW04,A0A6P2MMB1,A0A821NB32,A0A2R8YDA1,2.463E-26,1
A0A1Z4BW04,A0A6P2MMB1,A0A821NB32,A0A2R8YF58,2.463E-26,1
A0A1Z4BW04,A0A6P2MMB1,A0A821NB32,B3KNW7,2.463E-26,1
A0A1Z4BW04,A0A6P2MMB1,A0A821NB32,B4DSC8,2.463E-26,1
A0A1Z4BW04,A0A6P2MMB1,A0A821NB32,B4DSI8,2.463E-26,2
A0A1Z4BW04,A0A6P2MMB1,A0A821NB32,B4E0F1,2.463E-26,2
A0A1Z4BW04,A0A6P2MMB1,A0A832ZZN1,A0A1W1GSK9,5.363E-13,1
A0A1Z4BW04,A0A6P2MMB1,A0A832ZZN1,A0A1W1GST9,5.363E-13,1
A0A1Z4BW04,A0A6P2MMB1,A0A832ZZN1,A0A804HKF9,5.363E-13,1
A0A1Z4BW04,A0A6P2MMB1,A0A832ZZN1,Q92889,5.363E-13,1
A0A1Z4BW04,A0A6P2MMB1,A0A845ESX0,H7C452,2.036E-05,1
A0A1Z4BW04,A0A6P2MMB1,A0A845ESX0,Q59FR7,2.036E-05,1
A0A1Z4BW04,A0A6P2MMB1,F8XL65,B4DUD7,8.055E-01,1
A0A1Z4BW04,A0A6P2MMB1,H0EHT0,A0A0D9SF92,1.051E-03,3
A0A1Z4BW04,A0A6P2MMB1,H9JAH9,A4UCU0,4.327E-02,1
A0A1Z4BW04,A0A6P2MMB1,M4CKZ5,B4DLS6,8.159E-07,1
A0A1Z4BW61,A0A538RIV2,A0A3B5KVR8,G3V3J8,2.115E-01,1
A0A1Z4BW61,A0A538RIV2,A0A4Z2HFF5,E2QRG1,2.452E-01,1
